t,consumer_id,energy_before,energy_after,position_consumer,resource_id,energy_resource,position_resource,bite_size,team_capture,predator_list
715,type_1_prey_508,3.250000000000004,3.290000000000004,"11,12",grass_56,0.04,"11,12",0.04,,
717,type_1_prey_508,3.1900000000000044,3.5100000000000042,"9,11",grass_81,0.32,"9,11",0.32,,
718,type_1_prey_508,3.4600000000000044,3.5000000000000044,"9,11",grass_81,0.04,"9,11",0.04,,
723,type_1_prey_508,3.250000000000005,4.010000000000005,"13,16",grass_46,0.7600000000000001,"13,16",0.7600000000000001,,
731,type_1_prey_508,3.6100000000000065,3.9300000000000064,"13,16",grass_46,0.32,"13,16",0.32,,
735,type_1_prey_508,3.730000000000007,4.130000000000007,"14,15",grass_57,0.39999999999999997,"14,15",0.39999999999999997,,
738,type_1_prey_508,3.9800000000000075,4.140000000000008,"13,12",grass_83,0.16,"13,12",0.16,,
754,type_1_prey_508,3.3400000000000105,3.7000000000000104,"13,12",grass_83,0.36,"13,12",0.36,,
761,type_1_prey_508,3.350000000000011,3.6300000000000114,"13,12",grass_83,0.28,"13,12",0.28,,
762,type_1_prey_508,3.5800000000000116,3.7400000000000118,"13,11",grass_42,0.16,"13,11",0.16,,
765,type_1_prey_508,3.590000000000012,4.070000000000012,"12,9",grass_87,0.4799999999999999,"12,9",0.4799999999999999,,
767,type_1_prey_508,3.9700000000000117,4.730000000000012,"10,10",grass_0,0.7600000000000001,"10,10",0.7600000000000001,,
768,type_1_prey_508,4.680000000000012,4.720000000000012,"10,10",grass_0,0.04,"10,10",0.04,,
778,type_1_prey_508,4.220000000000014,4.7400000000000135,"12,9",grass_87,0.5199999999999999,"12,9",0.5199999999999999,,
779,type_1_prey_508,4.690000000000014,4.730000000000014,"12,9",grass_87,0.04,"12,9",0.04,,
787,type_1_prey_508,4.330000000000015,4.850000000000015,"7,11",grass_55,0.5199999999999999,"7,11",0.5199999999999999,,
788,type_1_prey_508,4.800000000000015,4.840000000000015,"7,11",grass_55,0.04,"7,11",0.04,,
789,type_1_prey_508,4.790000000000015,4.830000000000015,"7,11",grass_55,0.04,"7,11",0.04,,
790,type_1_prey_508,4.780000000000015,4.820000000000015,"7,11",grass_55,0.04,"7,11",0.04,,
791,type_1_prey_508,4.770000000000016,4.810000000000016,"7,11",grass_55,0.04,"7,11",0.04,,
793,type_1_prey_508,4.710000000000016,5.1900000000000155,"9,11",grass_81,0.4799999999999999,"9,11",0.4799999999999999,,
794,type_1_prey_508,5.140000000000016,5.620000000000015,"10,10",grass_0,0.4799999999999999,"10,10",0.4799999999999999,,
795,type_1_prey_508,5.570000000000015,5.6500000000000155,"9,11",grass_81,0.08,"9,11",0.08,,
798,type_1_prey_508,5.500000000000016,6.220000000000016,"7,14",grass_22,0.7200000000000001,"7,14",0.7200000000000001,,
799,type_1_prey_508,3.170000000000016,3.770000000000016,"7,15",grass_72,0.6,"7,15",0.6,,
803,type_1_prey_508,3.5700000000000167,3.770000000000017,"7,14",grass_22,0.2,"7,14",0.2,,
804,type_1_prey_508,3.720000000000017,3.760000000000017,"7,14",grass_22,0.04,"7,14",0.04,,
805,type_1_prey_508,3.7100000000000173,3.9500000000000175,"7,15",grass_72,0.24000000000000002,"7,15",0.24000000000000002,,
806,type_1_prey_508,3.9000000000000177,3.9400000000000177,"7,15",grass_72,0.04,"7,15",0.04,,
807,type_1_prey_508,3.8900000000000174,4.0100000000000176,"7,14",grass_22,0.12,"7,14",0.12,,
808,type_1_prey_508,3.9600000000000177,4.000000000000018,"7,14",grass_22,0.04,"7,14",0.04,,
809,type_1_prey_508,3.950000000000018,3.990000000000018,"7,14",grass_22,0.04,"7,14",0.04,,
810,type_1_prey_508,3.940000000000018,3.980000000000018,"7,14",grass_22,0.04,"7,14",0.04,,
811,type_1_prey_508,3.9300000000000184,3.9700000000000184,"7,14",grass_22,0.04,"7,14",0.04,,
812,type_1_prey_508,3.9200000000000186,3.9600000000000186,"7,14",grass_22,0.04,"7,14",0.04,,
813,type_1_prey_508,3.910000000000019,3.950000000000019,"7,14",grass_22,0.04,"7,14",0.04,,
814,type_1_prey_508,3.900000000000019,3.940000000000019,"7,14",grass_22,0.04,"7,14",0.04,,
838,type_1_prey_508,2.7400000000000233,3.3800000000000234,"12,9",grass_87,0.64,"12,9",0.64,,
843,type_1_prey_508,3.1300000000000243,3.5700000000000243,"14,8",grass_74,0.43999999999999995,"14,8",0.43999999999999995,,
846,type_1_prey_508,3.420000000000025,3.540000000000025,"14,8",grass_74,0.12,"14,8",0.12,,
853,type_1_prey_508,3.190000000000026,3.270000000000026,"13,12",grass_83,0.08,"13,12",0.08,,
856,type_1_prey_508,3.1200000000000268,3.240000000000027,"13,12",grass_83,0.12,"13,12",0.12,,
859,type_1_prey_508,3.0900000000000274,3.4900000000000273,"13,11",grass_42,0.39999999999999997,"13,11",0.39999999999999997,,
865,type_1_prey_508,3.1900000000000284,3.6300000000000283,"14,15",grass_57,0.43999999999999995,"14,15",0.43999999999999995,,
885,type_1_prey_508,2.630000000000032,2.750000000000032,"13,16",grass_46,0.12,"13,16",0.12,,
890,type_1_prey_508,2.500000000000033,2.620000000000033,"14,15",grass_57,0.12,"14,15",0.12,,
904,type_1_prey_508,1.9200000000000348,2.240000000000035,"13,16",grass_46,0.32,"13,16",0.32,,
905,type_1_prey_508,2.190000000000035,2.230000000000035,"13,16",grass_46,0.04,"13,16",0.04,,
696,type_1_prey_510,2.95,3.0300000000000002,"16,8",grass_20,0.08,"16,8",0.08,,
697,type_1_prey_510,2.9800000000000004,3.0200000000000005,"16,8",grass_20,0.04,"16,8",0.04,,
698,type_1_prey_510,2.9700000000000006,3.0100000000000007,"16,8",grass_20,0.04,"16,8",0.04,,
699,type_1_prey_510,2.960000000000001,3.000000000000001,"16,8",grass_20,0.04,"16,8",0.04,,
708,type_1_prey_510,2.5500000000000025,2.9100000000000024,"16,8",grass_20,0.36,"16,8",0.36,,
711,type_1_prey_510,2.760000000000003,3.0800000000000027,"14,8",grass_74,0.32,"14,8",0.32,,
715,type_1_prey_510,2.8800000000000034,3.0800000000000036,"16,8",grass_20,0.2,"16,8",0.2,,
716,type_1_prey_510,3.030000000000004,3.070000000000004,"16,8",grass_20,0.04,"16,8",0.04,,
717,type_1_prey_510,3.020000000000004,3.060000000000004,"16,8",grass_20,0.04,"16,8",0.04,,
719,type_1_prey_510,2.9600000000000044,3.0400000000000045,"16,8",grass_20,0.08,"16,8",0.08,,
720,type_1_prey_510,2.9900000000000047,3.0300000000000047,"16,8",grass_20,0.04,"16,8",0.04,,
721,type_1_prey_510,2.980000000000005,3.020000000000005,"16,8",grass_20,0.04,"16,8",0.04,,
732,type_1_prey_510,2.470000000000007,2.750000000000007,"13,12",grass_83,0.28,"13,12",0.28,,
734,type_1_prey_510,2.6500000000000075,2.7300000000000075,"13,12",grass_83,0.08,"13,12",0.08,,
737,type_1_prey_510,2.580000000000008,2.8600000000000083,"12,9",grass_87,0.28,"12,9",0.28,,
740,type_1_prey_510,2.710000000000009,2.750000000000009,"12,9",grass_87,0.04,"12,9",0.04,,
743,type_1_prey_510,2.6000000000000094,2.7200000000000095,"12,9",grass_87,0.12,"12,9",0.12,,
747,type_1_prey_510,2.5200000000000102,2.8000000000000105,"13,11",grass_42,0.28,"13,11",0.28,,
748,type_1_prey_510,2.7500000000000107,2.7900000000000107,"13,11",grass_42,0.04,"13,11",0.04,,
749,type_1_prey_510,2.740000000000011,2.780000000000011,"13,11",grass_42,0.04,"13,11",0.04,,
753,type_1_prey_510,2.5800000000000116,2.9800000000000115,"12,9",grass_87,0.39999999999999997,"12,9",0.39999999999999997,,
757,type_1_prey_510,2.7800000000000122,3.100000000000012,"13,11",grass_42,0.32,"13,11",0.32,,
758,type_1_prey_510,3.0500000000000123,3.0900000000000123,"13,11",grass_42,0.04,"13,11",0.04,,
767,type_1_prey_510,2.640000000000014,2.9600000000000137,"14,8",grass_74,0.32,"14,8",0.32,,
786,type_1_prey_510,2.010000000000017,2.530000000000017,"7,8",grass_88,0.5199999999999999,"7,8",0.5199999999999999,,
787,type_1_prey_510,2.4800000000000173,2.5200000000000173,"7,8",grass_88,0.04,"7,8",0.04,,
788,type_1_prey_510,2.4700000000000175,2.5100000000000176,"7,8",grass_88,0.04,"7,8",0.04,,
789,type_1_prey_510,2.4600000000000177,2.5000000000000178,"7,8",grass_88,0.04,"7,8",0.04,,
790,type_1_prey_510,2.450000000000018,2.490000000000018,"7,8",grass_88,0.04,"7,8",0.04,,
791,type_1_prey_510,2.440000000000018,2.480000000000018,"7,8",grass_88,0.04,"7,8",0.04,,
810,type_1_prey_510,1.5300000000000193,2.2900000000000196,"7,8",grass_88,0.7600000000000001,"7,8",0.7600000000000001,,
828,type_1_prey_510,1.3900000000000197,2.03000000000002,"11,2",grass_27,0.64,"11,2",0.64,,
830,type_1_prey_510,1.9300000000000197,2.0100000000000198,"11,2",grass_27,0.08,"11,2",0.08,,
833,type_1_prey_510,1.8600000000000194,1.9800000000000195,"11,2",grass_27,0.12,"11,2",0.12,,
834,type_1_prey_510,1.9300000000000195,2.2500000000000195,"12,3",grass_96,0.32,"12,3",0.32,,
835,type_1_prey_510,2.2000000000000197,2.28000000000002,"11,2",grass_27,0.08,"11,2",0.08,,
836,type_1_prey_510,2.23000000000002,2.55000000000002,"12,1",grass_8,0.32,"12,1",0.32,,
839,type_1_prey_510,2.4000000000000203,2.8800000000000203,"12,2",grass_61,0.4799999999999999,"12,2",0.4799999999999999,,
843,type_1_prey_510,2.680000000000021,3.000000000000021,"11,2",grass_27,0.32,"11,2",0.32,,
848,type_1_prey_510,2.7500000000000218,3.1100000000000216,"12,2",grass_61,0.36,"12,2",0.36,,
849,type_1_prey_510,3.060000000000022,3.660000000000022,"12,3",grass_96,0.6,"12,3",0.6,,
853,type_1_prey_510,3.4600000000000226,3.9400000000000226,"15,0",grass_47,0.4799999999999999,"15,0",0.4799999999999999,,
854,type_1_prey_510,3.8900000000000223,4.370000000000022,"16,0",grass_64,0.4799999999999999,"16,0",0.4799999999999999,,
699,type_1_prey_511,2.9000000000000004,4.1000000000000005,"16,23",grass_52,1.2000000000000004,"16,23",1.2000000000000004,,
700,type_1_prey_511,4.050000000000001,5.170000000000001,"16,24",grass_54,1.1200000000000003,"16,24",1.1200000000000003,,
703,type_1_prey_511,5.020000000000001,6.460000000000002,"13,21",grass_99,1.4400000000000006,"13,21",1.4400000000000006,,
706,type_1_prey_511,3.3100000000000023,5.310000000000002,"16,19",grass_40,2.0,"16,19",2.0,,
714,type_1_prey_511,4.910000000000004,5.230000000000004,"16,19",grass_40,0.32,"16,19",0.32,,
699,type_1_prey_512,2.95,3.99,"6,23",grass_48,1.0400000000000003,"6,23",1.0400000000000003,,
701,type_1_prey_512,3.8900000000000006,4.050000000000001,"6,21",grass_11,0.16,"6,21",0.16,,
702,type_1_prey_512,4.000000000000001,4.160000000000001,"7,22",grass_19,0.16,"7,22",0.16,,
704,type_1_prey_512,4.060000000000001,5.1800000000000015,"9,24",grass_86,1.1200000000000003,"9,24",1.1200000000000003,,
701,type_1_prey_513,2.9000000000000004,3.3800000000000003,"0,10",grass_73,0.4799999999999999,"0,10",0.4799999999999999,,
703,type_1_prey_513,3.2800000000000007,3.3600000000000008,"0,10",grass_73,0.08,"0,10",0.08,,
706,type_1_prey_513,3.2100000000000013,3.3300000000000014,"0,10",grass_73,0.12,"0,10",0.12,,
716,type_1_prey_513,2.830000000000003,2.870000000000003,"3,13",grass_59,0.04,"3,13",0.04,,
720,type_1_prey_513,2.670000000000004,2.710000000000004,"0,10",grass_73,0.04,"0,10",0.04,,
721,type_1_prey_513,2.660000000000004,2.7800000000000042,"0,9",grass_67,0.12,"0,9",0.12,,
722,type_1_prey_513,2.7300000000000044,2.7700000000000045,"0,9",grass_67,0.04,"0,9",0.04,,
723,type_1_prey_513,2.7200000000000046,2.8400000000000047,"0,10",grass_73,0.12,"0,10",0.12,,
724,type_1_prey_513,2.790000000000005,2.870000000000005,"0,9",grass_67,0.08,"0,9",0.08,,
725,type_1_prey_513,2.820000000000005,3.140000000000005,"0,8",grass_69,0.32,"0,8",0.32,,
726,type_1_prey_513,3.090000000000005,3.1700000000000053,"0,9",grass_67,0.08,"0,9",0.08,,
728,type_1_prey_513,3.0700000000000056,3.1500000000000057,"0,9",grass_67,0.08,"0,9",0.08,,
733,type_1_prey_513,2.9000000000000066,3.3000000000000065,"0,10",grass_73,0.39999999999999997,"0,10",0.39999999999999997,,
741,type_1_prey_513,2.900000000000008,3.100000000000008,"3,8",grass_23,0.2,"3,8",0.2,,
744,type_1_prey_513,2.9500000000000086,3.3900000000000086,"0,8",grass_69,0.43999999999999995,"0,8",0.43999999999999995,,
745,type_1_prey_513,3.3400000000000087,3.3800000000000088,"0,8",grass_69,0.04,"0,8",0.04,,
747,type_1_prey_513,3.280000000000009,3.840000000000009,"0,10",grass_73,0.5599999999999999,"0,10",0.5599999999999999,,
750,type_1_prey_513,3.69000000000001,4.69000000000001,"2,13",grass_21,1.0000000000000002,"2,13",1.0000000000000002,,
751,type_1_prey_513,4.64000000000001,5.36000000000001,"2,14",grass_97,0.7200000000000001,"2,14",0.7200000000000001,,
752,type_1_prey_513,5.31000000000001,5.5500000000000105,"3,13",grass_59,0.24000000000000002,"3,13",0.24000000000000002,,
754,type_1_prey_513,5.450000000000011,6.290000000000011,"5,11",grass_24,0.8400000000000002,"5,11",0.8400000000000002,,
757,type_1_prey_513,3.1400000000000112,3.460000000000011,"4,9",grass_12,0.32,"4,9",0.32,,
778,type_1_prey_513,2.410000000000015,2.490000000000015,"4,9",grass_12,0.08,"4,9",0.08,,
781,type_1_prey_513,2.3400000000000154,2.8200000000000154,"5,11",grass_24,0.4799999999999999,"5,11",0.4799999999999999,,
784,type_1_prey_513,2.670000000000016,2.790000000000016,"5,11",grass_24,0.12,"5,11",0.12,,
785,type_1_prey_513,2.740000000000016,2.7800000000000162,"5,11",grass_24,0.04,"5,11",0.04,,
786,type_1_prey_513,2.7300000000000164,2.7700000000000164,"5,11",grass_24,0.04,"5,11",0.04,,
787,type_1_prey_513,2.7200000000000166,2.7600000000000167,"5,11",grass_24,0.04,"5,11",0.04,,
788,type_1_prey_513,2.710000000000017,2.750000000000017,"5,11",grass_24,0.04,"5,11",0.04,,
789,type_1_prey_513,2.700000000000017,2.740000000000017,"5,11",grass_24,0.04,"5,11",0.04,,
790,type_1_prey_513,2.6900000000000173,2.7300000000000173,"5,11",grass_24,0.04,"5,11",0.04,,
791,type_1_prey_513,2.6800000000000175,2.7200000000000175,"5,11",grass_24,0.04,"5,11",0.04,,
792,type_1_prey_513,2.6700000000000177,2.7100000000000177,"5,11",grass_24,0.04,"5,11",0.04,,
794,type_1_prey_513,2.610000000000018,3.050000000000018,"3,13",grass_59,0.43999999999999995,"3,13",0.43999999999999995,,
796,type_1_prey_513,2.9500000000000184,3.0300000000000185,"3,13",grass_59,0.08,"3,13",0.08,,
797,type_1_prey_513,2.9800000000000186,3.5000000000000187,"2,14",grass_97,0.5199999999999999,"2,14",0.5199999999999999,,
801,type_1_prey_513,3.3000000000000194,3.6600000000000192,"0,10",grass_73,0.36,"0,10",0.36,,
802,type_1_prey_513,3.6100000000000194,3.8500000000000196,"0,9",grass_67,0.24000000000000002,"0,9",0.24000000000000002,,
803,type_1_prey_513,3.80000000000002,4.20000000000002,"0,8",grass_69,0.39999999999999997,"0,8",0.39999999999999997,,
804,type_1_prey_513,4.15000000000002,4.23000000000002,"0,9",grass_67,0.08,"0,9",0.08,,
805,type_1_prey_513,4.18000000000002,4.34000000000002,"0,10",grass_73,0.16,"0,10",0.16,,
808,type_1_prey_513,4.190000000000021,4.67000000000002,"2,13",grass_21,0.4799999999999999,"2,13",0.4799999999999999,,
810,type_1_prey_513,4.570000000000021,5.570000000000021,"4,15",grass_3,1.0000000000000002,"4,15",1.0000000000000002,,
811,type_1_prey_513,5.520000000000021,6.400000000000021,"4,16",grass_75,0.8800000000000002,"4,16",0.8800000000000002,,
813,type_1_prey_513,3.3000000000000207,4.180000000000021,"4,18",grass_65,0.8800000000000002,"4,18",0.8800000000000002,,
814,type_1_prey_513,4.130000000000021,4.890000000000021,"3,18",grass_15,0.7600000000000001,"3,18",0.7600000000000001,,
817,type_1_prey_513,4.7400000000000215,5.980000000000022,"0,21",grass_77,1.2400000000000004,"0,21",1.2400000000000004,,
819,type_1_prey_513,5.880000000000022,7.120000000000022,"0,23",grass_89,1.2400000000000004,"0,23",1.2400000000000004,,
715,type_1_prey_514,2.200000000000003,2.5200000000000027,"2,8",grass_37,0.32,"2,8",0.32,,
716,type_1_prey_514,2.470000000000003,2.510000000000003,"2,8",grass_37,0.04,"2,8",0.04,,
719,type_1_prey_514,2.3600000000000034,2.5200000000000036,"1,5",grass_84,0.16,"1,5",0.16,,
722,type_1_prey_514,2.370000000000004,2.730000000000004,"3,6",grass_76,0.36,"3,6",0.36,,
728,type_1_prey_514,2.430000000000005,2.6700000000000053,"3,6",grass_76,0.24000000000000002,"3,6",0.24000000000000002,,
731,type_1_prey_514,2.520000000000006,2.8800000000000057,"2,8",grass_37,0.36,"2,8",0.36,,
733,type_1_prey_514,2.780000000000006,3.100000000000006,"0,8",grass_69,0.32,"0,8",0.32,,
737,type_1_prey_514,2.9000000000000066,3.2600000000000064,"0,9",grass_67,0.36,"0,9",0.36,,
741,type_1_prey_514,3.060000000000007,3.2200000000000073,"0,9",grass_67,0.16,"0,9",0.16,,
746,type_1_prey_514,2.970000000000008,3.5300000000000082,"3,13",grass_59,0.5599999999999999,"3,13",0.5599999999999999,,
748,type_1_prey_514,3.4300000000000086,5.110000000000009,"4,15",grass_3,1.6800000000000008,"4,15",1.6800000000000008,,
749,type_1_prey_514,5.060000000000009,5.900000000000009,"4,16",grass_75,0.8400000000000002,"4,16",0.8400000000000002,,
751,type_1_prey_514,5.80000000000001,7.44000000000001,"4,18",grass_65,1.6400000000000008,"4,18",1.6400000000000008,,
754,type_1_prey_514,4.290000000000011,6.290000000000011,"7,21",grass_90,2.0,"7,21",2.0,,
755,type_1_prey_514,3.240000000000011,4.440000000000011,"7,22",grass_19,1.2000000000000004,"7,22",1.2000000000000004,,
756,type_1_prey_514,4.390000000000011,5.630000000000011,"6,23",grass_48,1.2400000000000004,"6,23",1.2400000000000004,,
761,type_1_prey_514,5.380000000000012,7.100000000000013,"1,24",grass_14,1.7200000000000009,"1,24",1.7200000000000009,,
762,type_1_prey_514,4.050000000000013,5.770000000000014,"0,23",grass_89,1.7200000000000009,"0,23",1.7200000000000009,,
702,type_1_prey_515,2.95,2.99,"11,12",grass_56,0.04,"11,12",0.04,,
708,type_1_prey_515,2.6900000000000013,3.3700000000000014,"7,11",grass_55,0.68,"7,11",0.68,,
715,type_1_prey_515,3.0200000000000022,3.3000000000000025,"7,11",grass_55,0.28,"7,11",0.28,,
722,type_1_prey_515,2.9500000000000037,3.030000000000004,"7,11",grass_55,0.08,"7,11",0.08,,
723,type_1_prey_515,2.980000000000004,3.020000000000004,"7,11",grass_55,0.04,"7,11",0.04,,
724,type_1_prey_515,2.970000000000004,3.0100000000000042,"7,11",grass_55,0.04,"7,11",0.04,,
734,type_1_prey_515,2.510000000000006,2.670000000000006,"7,14",grass_22,0.16,"7,14",0.16,,
735,type_1_prey_515,2.6200000000000063,2.6600000000000064,"7,14",grass_22,0.04,"7,14",0.04,,
751,type_1_prey_515,1.8600000000000083,2.4200000000000084,"7,8",grass_88,0.5599999999999999,"7,8",0.5599999999999999,,
763,type_1_prey_515,1.8200000000000096,1.9800000000000095,"9,11",grass_81,0.16,"9,11",0.16,,
764,type_1_prey_515,1.9300000000000095,1.9700000000000095,"9,11",grass_81,0.04,"9,11",0.04,,
772,type_1_prey_515,1.5700000000000092,1.6100000000000092,"13,12",grass_83,0.04,"13,12",0.04,,
797,type_1_prey_515,0.36000000000000826,0.40000000000000824,"13,11",grass_42,0.04,"13,11",0.04,,
798,type_1_prey_515,0.35000000000000825,0.39000000000000823,"13,11",grass_42,0.04,"13,11",0.04,,
703,type_1_prey_516,2.95,3.47,"20,18",grass_41,0.5199999999999999,"20,18",0.5199999999999999,,
705,type_1_prey_516,3.370000000000001,5.130000000000002,"18,20",grass_38,1.760000000000001,"18,20",1.760000000000001,,
706,type_1_prey_516,5.080000000000002,6.640000000000002,"17,21",grass_25,1.5600000000000007,"17,21",1.5600000000000007,,
707,type_1_prey_516,3.5900000000000025,5.310000000000003,"18,21",grass_7,1.7200000000000009,"18,21",1.7200000000000009,,
710,type_1_prey_516,5.160000000000004,6.920000000000004,"20,20",grass_6,1.760000000000001,"20,20",1.760000000000001,,
712,type_1_prey_516,3.820000000000005,4.180000000000005,"21,18",grass_78,0.36,"21,18",0.36,,
704,type_1_prey_517,2.95,2.99,"13,21",grass_99,0.04,"13,21",0.04,,
715,type_1_prey_517,2.440000000000002,2.6400000000000023,"11,18",grass_60,0.2,"11,18",0.2,,
722,type_1_prey_517,2.2900000000000036,2.8900000000000037,"14,15",grass_57,0.6,"14,15",0.6,,
723,type_1_prey_517,2.840000000000004,2.880000000000004,"14,15",grass_57,0.04,"14,15",0.04,,
725,type_1_prey_517,2.7800000000000042,2.8600000000000043,"14,15",grass_57,0.08,"14,15",0.08,,
733,type_1_prey_517,2.4600000000000057,2.700000000000006,"13,11",grass_42,0.24000000000000002,"13,11",0.24000000000000002,,
734,type_1_prey_517,2.650000000000006,2.690000000000006,"13,11",grass_42,0.04,"13,11",0.04,,
736,type_1_prey_517,2.5900000000000065,2.7100000000000066,"11,12",grass_56,0.12,"11,12",0.12,,
740,type_1_prey_517,2.5100000000000073,2.7500000000000075,"13,11",grass_42,0.24000000000000002,"13,11",0.24000000000000002,,
744,type_1_prey_517,2.5500000000000083,3.0700000000000083,"14,8",grass_74,0.5199999999999999,"14,8",0.5199999999999999,,
749,type_1_prey_517,2.820000000000009,3.0200000000000093,"14,8",grass_74,0.2,"14,8",0.2,,
754,type_1_prey_517,2.7700000000000102,2.9700000000000104,"14,8",grass_74,0.2,"14,8",0.2,,
757,type_1_prey_517,2.820000000000011,2.940000000000011,"14,8",grass_74,0.12,"14,8",0.12,,
758,type_1_prey_517,2.8900000000000112,2.9300000000000113,"14,8",grass_74,0.04,"14,8",0.04,,
759,type_1_prey_517,2.8800000000000114,2.9200000000000115,"14,8",grass_74,0.04,"14,8",0.04,,
711,type_1_predator_151,3.5999999999999988,6.4937329700272475,"19,20",type_1_prey_521,2.95,"18,19",2.8937329700272487,True,type_1_predator_147|type_1_predator_151
718,type_1_predator_151,5.093732970027247,10.123732970027252,"18,19",type_1_prey_511,5.030000000000005,"19,19",5.030000000000005,False,type_1_predator_151
722,type_1_predator_151,9.323732970027255,13.283732970027259,"17,23",type_1_prey_520,3.9600000000000035,"18,24",3.9600000000000035,False,type_1_predator_151
723,type_1_predator_151,8.08373297002726,9.241236389072883,"16,24",type_1_prey_527,2.8500000000000014,"16,23",1.1575034190456226,True,type_1_predator_144|type_1_predator_151|type_1_predator_154
710,type_1_prey_518,2.700000000000001,2.740000000000001,"20,6",grass_70,0.04,"20,6",0.04,,
711,type_1_prey_518,2.6900000000000013,2.8900000000000015,"21,7",grass_79,0.2,"21,7",0.2,,
723,type_1_prey_518,2.2900000000000036,2.8500000000000036,"19,8",grass_29,0.5599999999999999,"19,8",0.5599999999999999,,
726,type_1_prey_518,2.700000000000004,2.8600000000000043,"20,6",grass_70,0.16,"20,6",0.16,,
728,type_1_prey_518,2.7600000000000047,2.8400000000000047,"20,6",grass_70,0.08,"20,6",0.08,,
716,type_1_predator_152,2.799999999999998,5.46,"8,21",type_1_prey_519,2.660000000000002,"7,20",2.660000000000002,False,type_1_predator_152
726,type_1_predator_152,3.4599999999999986,6.430000000000014,"11,18",type_1_prey_472,2.9700000000000153,"12,18",2.9700000000000153,False,type_1_predator_152
710,type_1_prey_519,2.8000000000000007,2.960000000000001,"11,18",grass_60,0.16,"11,18",0.16,,
712,type_1_prey_520,2.700000000000001,3.220000000000001,"16,23",grass_52,0.5199999999999999,"16,23",0.5199999999999999,,
714,type_1_prey_520,3.120000000000002,5.040000000000003,"18,23",grass_91,1.920000000000001,"18,23",1.920000000000001,,
715,type_1_prey_520,4.990000000000003,5.710000000000003,"19,23",grass_49,0.7200000000000001,"19,23",0.7200000000000001,,
716,type_1_prey_520,5.660000000000003,6.380000000000003,"20,24",grass_80,0.7200000000000001,"20,24",0.7200000000000001,,
717,type_1_prey_520,3.3300000000000027,3.970000000000003,"21,23",grass_16,0.64,"21,23",0.64,,
718,type_1_prey_520,3.9200000000000026,4.000000000000003,"20,24",grass_80,0.08,"20,24",0.08,,
719,type_1_prey_520,3.950000000000003,4.110000000000003,"19,23",grass_49,0.16,"19,23",0.16,,
719,type_1_prey_522,2.6000000000000014,2.6400000000000015,"15,0",grass_47,0.04,"15,0",0.04,,
732,type_1_prey_522,1.9900000000000035,2.1500000000000035,"12,3",grass_96,0.16,"12,3",0.16,,
746,type_1_prey_522,1.4500000000000035,1.8500000000000034,"12,2",grass_61,0.39999999999999997,"12,2",0.39999999999999997,,
768,type_1_prey_522,0.7500000000000024,0.8300000000000024,"11,2",grass_27,0.08,"11,2",0.08,,
720,type_1_prey_524,2.6000000000000014,2.7600000000000016,"20,4",grass_10,0.16,"20,4",0.16,,
722,type_1_prey_524,2.660000000000002,2.820000000000002,"20,6",grass_70,0.16,"20,6",0.16,,
732,type_1_prey_524,2.320000000000004,2.840000000000004,"15,0",grass_47,0.5199999999999999,"15,0",0.5199999999999999,,
733,type_1_prey_524,2.790000000000004,2.830000000000004,"15,0",grass_47,0.04,"15,0",0.04,,
737,type_1_prey_524,2.630000000000005,2.670000000000005,"12,1",grass_8,0.04,"12,1",0.04,,
739,type_1_prey_524,2.570000000000005,2.6500000000000052,"12,1",grass_8,0.08,"12,1",0.08,,
740,type_1_prey_524,2.6000000000000054,2.6400000000000055,"12,1",grass_8,0.04,"12,1",0.04,,
741,type_1_prey_524,2.5900000000000056,2.830000000000006,"11,2",grass_27,0.24000000000000002,"11,2",0.24000000000000002,,
742,type_1_prey_524,2.780000000000006,2.820000000000006,"11,2",grass_27,0.04,"11,2",0.04,,
743,type_1_prey_524,2.7700000000000062,3.210000000000006,"12,3",grass_96,0.43999999999999995,"12,3",0.43999999999999995,,
758,type_1_prey_524,2.460000000000009,2.660000000000009,"12,1",grass_8,0.2,"12,1",0.2,,
759,type_1_prey_524,2.610000000000009,2.8900000000000095,"12,2",grass_61,0.28,"12,2",0.28,,
760,type_1_prey_524,2.8400000000000096,3.08000000000001,"12,3",grass_96,0.24000000000000002,"12,3",0.24000000000000002,,
761,type_1_prey_524,3.03000000000001,3.11000000000001,"12,2",grass_61,0.08,"12,2",0.08,,
763,type_1_prey_524,3.0100000000000104,3.4100000000000104,"11,2",grass_27,0.39999999999999997,"11,2",0.39999999999999997,,
764,type_1_prey_524,3.3600000000000105,3.4000000000000106,"11,2",grass_27,0.04,"11,2",0.04,,
765,type_1_prey_524,3.3500000000000103,3.6300000000000106,"12,1",grass_8,0.28,"12,1",0.28,,
766,type_1_prey_524,3.5800000000000107,3.660000000000011,"11,2",grass_27,0.08,"11,2",0.08,,
769,type_1_prey_524,3.5100000000000113,3.830000000000011,"9,0",grass_26,0.32,"9,0",0.32,,
770,type_1_prey_524,3.7800000000000114,3.8200000000000114,"9,0",grass_26,0.04,"9,0",0.04,,
773,type_1_prey_524,3.670000000000012,3.750000000000012,"12,1",grass_8,0.08,"12,1",0.08,,
774,type_1_prey_524,3.700000000000012,4.020000000000012,"12,2",grass_61,0.32,"12,2",0.32,,
775,type_1_prey_524,3.9700000000000117,4.450000000000012,"12,3",grass_96,0.4799999999999999,"12,3",0.4799999999999999,,
